CaseID,ActivityID,CompleteTimestamp
176093,5,2011-10-22 04:10:14
176093,5,2011-10-29 20:45:33
176093,5,2011-11-02 00:01:34
176093,5,2011-11-02 03:09:08
176093,5,2011-11-02 18:33:42
176093,6,2011-11-04 21:54:59
176093,6,2011-11-04 22:05:51
176093,4,2011-11-04 22:23:41
176093,4,2011-11-05 00:11:37
176093,4,2011-11-05 01:21:53
176093,4,2011-11-07 18:04:50
176093,4,2011-11-08 00:51:19
176093,6,2011-11-08 18:25:23
176096,1,2011-10-11 17:02:07
176096,3,2011-10-11 18:19:37
176096,3,2011-10-11 19:32:07
176096,3,2011-10-11 19:32:44
176096,3,2011-10-12 00:12:10
176096,3,2011-10-12 00:30:21
176096,3,2011-10-12 00:50:55
176099,1,2011-10-11 17:00:53
176119,3,2011-10-11 17:39:00
176119,3,2011-10-11 17:53:37
176119,3,2011-10-11 19:03:47
176119,5,2011-10-11 19:04:47
176119,5,2011-10-12 01:23:13
176119,5,2011-10-12 01:25:25
176119,5,2011-10-12 01:26:08
176119,5,2011-10-18 18:04:52
176119,6,2011-10-24 20:40:05
176122,3,2011-10-11 18:17:02
176122,3,2011-10-11 18:21:50
176122,3,2011-10-11 20:34:52
176122,3,2011-10-11 22:26:00
176122,3,2011-10-12 03:42:21
176122,3,2011-10-12 19:04:59
176122,3,2011-10-13 00:03:52
176128,1,2011-10-11 17:17:35
176128,3,2011-10-11 18:22:01
176128,3,2011-10-11 19:59:57
176128,5,2011-10-18 23:49:39
176131,1,2011-10-11 18:00:20
176131,1,2011-10-11 18:29:50
176131,3,2011-10-11 18:54:07
176131,5,2011-10-11 18:55:46
176131,5,2011-10-18 23:06:36
176131,5,2011-10-19 01:16:44
176131,5,2011-10-21 04:46:24
176131,5,2011-10-24 18:33:14
176131,6,2011-10-28 18:12:56
176134,3,2011-10-11 18:12:38
176134,5,2011-10-17 19:27:52
176134,6,2011-10-21 23:06:32
176134,6,2011-10-21 23:27:24
176134,6,2011-10-22 00:01:28
176134,4,2011-10-22 02:16:21
176134,4,2011-10-24 14:15:04
176134,4,2011-10-24 17:16:26
176134,4,2011-10-24 23:50:31
176134,4,2011-10-24 23:58:31
176134,4,2011-10-25 00:18:32
176134,6,2011-10-25 01:52:30
176134,6,2011-10-25 01:57:08
176134,6,2011-10-25 17:24:05
176134,6,2011-10-25 17:50:48
176134,6,2011-10-25 17:59:06
176134,6,2011-10-25 17:59:59
176134,6,2011-10-25 18:43:07
176134,6,2011-10-25 18:47:20
176134,6,2011-10-25 19:00:39
176134,4,2011-10-25 19:48:23
176134,4,2011-10-25 21:17:50
176134,4,2011-10-25 23:55:17
176134,6,2011-10-26 17:22:09
176137,3,2011-10-11 18:02:02
176137,5,2011-10-14 18:43:27
176137,6,2011-10-19 00:35:29
176140,1,2011-10-11 18:30:20
176143,1,2011-10-11 18:31:25
176146,1,2011-10-11 18:31:10
176146,3,2011-10-11 18:57:52
176146,3,2011-10-11 19:16:03
176146,3,2011-10-11 20:04:57
176146,3,2011-10-11 20:22:38
176146,3,2011-10-11 20:36:09
176146,3,2011-10-11 22:57:56
176146,3,2011-10-12 00:03:15
176146,5,2011-10-12 00:11:23
176146,5,2011-10-19 02:01:42
176146,5,2011-10-21 02:43:45
176146,5,2011-10-25 20:33:48
176146,5,2011-10-25 22:14:11
176146,5,2011-10-27 20:43:06
176146,5,2011-10-27 20:45:01
176146,5,2011-10-30 00:01:29
176146,5,2011-11-01 01:26:55
176146,5,2011-11-01 01:27:10
176146,5,2011-11-02 05:07:37
176146,5,2011-11-05 00:18:21
176146,5,2011-11-06 00:38:42
176146,5,2011-11-09 05:22:19
176146,5,2011-11-10 05:13:53
176146,5,2011-11-11 18:15:19
176152,3,2011-10-11 19:13:00
176152,5,2011-10-11 19:14:52
176152,5,2011-10-18 18:19:18
176152,6,2011-10-24 23:49:09
176158,1,2011-10-11 20:05:07
176158,3,2011-10-11 21:06:31
176158,3,2011-10-11 21:18:06
176158,3,2011-10-12 16:59:41
176158,3,2011-10-12 22:26:55
176158,5,2011-10-12 22:28:32
176158,5,2011-10-19 19:35:00
176158,5,2011-10-29 04:37:14
176164,1,2011-10-11 20:15:21
176170,3,2011-10-11 21:19:25
176170,3,2011-10-11 21:50:51
176170,3,2011-10-11 22:06:01
176179,3,2011-10-11 21:44:02
176179,3,2011-10-11 21:49:01
176179,5,2011-10-11 22:04:59
176179,5,2011-10-19 01:52:14
176179,5,2011-10-27 20:34:55
176179,5,2011-10-29 23:23:13
176179,5,2011-11-02 00:42:05
176179,5,2011-11-04 03:19:44
176179,5,2011-11-05 23:30:28
176179,5,2011-11-09 01:05:06
176179,5,2011-11-10 05:13:31
176179,5,2011-11-11 18:15:15
176191,3,2011-10-11 23:00:06
176191,3,2011-10-11 23:52:36
176191,3,2011-10-12 04:01:02
176191,3,2011-10-12 20:09:37
176191,3,2011-10-12 20:22:30
176191,3,2011-10-12 23:39:17
176191,3,2011-10-13 04:46:40
176191,3,2011-10-25 20:48:32
176191,3,2011-10-25 22:40:08
176191,3,2011-11-11 18:15:04
176209,1,2011-10-11 23:39:36
176218,3,2011-10-11 23:44:48
176218,5,2011-10-11 23:47:14
176218,5,2011-10-12 00:08:37
176218,5,2011-10-12 00:09:45
176218,5,2011-10-19 01:58:09
176218,5,2011-10-28 01:59:00
176218,5,2011-10-28 02:05:04
176218,5,2011-11-01 04:21:08
176218,5,2011-11-01 18:35:45
176218,5,2011-11-03 21:01:40
176218,6,2011-11-03 22:23:39
176218,6,2011-11-04 04:16:15
176218,4,2011-11-04 04:23:02
176218,4,2011-11-04 05:21:45
176218,4,2011-11-04 15:15:04
176218,4,2011-11-04 19:44:44
176218,4,2011-11-04 20:39:14
176218,4,2011-11-04 20:44:43
176218,4,2011-11-04 20:52:49
176218,4,2011-11-04 21:00:52
176218,4,2011-11-04 21:01:38
176218,4,2011-11-04 21:04:50
176218,4,2011-11-04 21:05:15
176218,4,2011-11-07 19:08:43
176218,4,2011-11-10 20:18:17
176218,4,2011-11-11 21:45:40
176218,4,2011-11-13 00:23:05
176218,4,2011-11-14 19:30:59
176218,4,2011-11-17 00:15:50
176218,4,2011-11-17 19:25:19
176218,6,2011-11-17 21:16:15
176218,6,2011-11-18 17:47:35
176224,3,2011-10-12 00:11:51
176224,5,2011-10-12 00:13:31
176224,5,2011-10-18 23:52:35
176224,5,2011-10-24 19:31:44
176224,6,2011-10-28 03:45:20
176227,3,2011-10-12 00:22:18
176227,5,2011-10-12 00:26:15
176227,5,2011-10-19 02:06:07
176227,5,2011-10-20 21:43:18
176227,5,2011-10-26 00:53:59
176239,1,2011-10-12 01:20:06
176239,3,2011-10-12 02:41:21
176239,3,2011-10-12 03:11:12
176239,3,2011-10-12 03:29:09
176239,5,2011-10-12 03:33:15
176239,5,2011-10-17 19:24:06
176239,6,2011-10-18 21:18:27
176239,6,2011-10-18 23:06:10
176239,4,2011-10-18 23:47:39
176239,4,2011-10-19 20:44:55
176239,4,2011-10-20 02:55:02
176239,4,2011-10-20 16:54:22
176239,6,2011-10-20 18:56:13
176239,6,2011-10-20 19:11:12
176266,3,2011-10-12 02:54:03
176266,3,2011-10-12 03:12:11
176266,5,2011-10-18 18:36:20
176266,6,2011-10-24 18:17:51
176269,3,2011-10-12 03:04:54
176269,3,2011-10-12 03:33:30
176269,3,2011-10-12 03:34:32
176269,3,2011-10-12 03:36:21
176269,3,2011-10-12 18:37:26
176269,3,2011-10-13 00:08:05
176269,3,2011-10-13 02:30:02
176269,3,2011-10-13 03:05:11
176269,5,2011-10-13 03:22:20
176269,5,2011-10-19 20:24:14
176269,5,2011-10-21 04:16:53
176269,5,2011-10-21 23:28:22
176269,5,2011-10-24 18:20:32
176269,6,2011-10-28 21:06:46
176272,1,2011-10-12 02:52:40
176278,3,2011-10-12 04:19:04
176278,3,2011-10-12 04:21:07
176278,5,2011-10-12 04:26:46
176278,5,2011-10-19 02:12:35
176278,5,2011-10-19 02:43:19
176278,5,2011-10-19 02:55:00
176278,5,2011-10-21 03:09:31
176281,3,2011-10-12 03:55:33
176281,5,2011-10-12 03:56:19
176281,5,2011-10-12 03:58:29
176281,5,2011-10-12 04:00:46
176281,5,2011-10-12 04:01:43
176281,5,2011-10-19 02:10:49
176281,5,2011-10-21 02:56:38
176281,5,2011-11-05 23:28:34
176281,5,2011-11-11 18:15:21
176290,1,2011-10-12 04:25:12
176290,3,2011-10-12 04:31:47
176290,5,2011-10-12 04:37:30
176290,5,2011-10-12 04:47:59
176290,5,2011-10-19 00:19:18
176290,5,2011-10-19 02:15:42
176290,5,2011-10-19 03:31:24
176290,5,2011-10-19 03:38:20
176290,5,2011-10-26 00:32:14
176290,5,2011-10-28 18:00:54
176290,6,2011-11-01 20:39:14
176290,6,2011-11-01 21:04:01
176290,4,2011-11-01 21:09:58
176290,4,2011-11-01 21:32:01
176290,4,2011-11-01 23:19:14
176290,4,2011-11-02 00:41:47
176290,4,2011-11-02 01:05:42
176290,4,2011-11-03 18:24:27
176290,4,2011-11-07 19:38:25
176290,4,2011-11-10 21:04:27
176290,4,2011-11-12 03:23:31
176290,4,2011-11-14 20:37:16
176290,6,2011-11-14 21:54:30
176290,4,2011-11-14 23:08:08
176290,4,2011-11-15 16:32:56
176290,6,2011-11-15 18:32:02
176293,1,2011-10-12 04:53:49
176299,3,2011-10-12 17:05:59
176299,3,2011-10-13 04:03:25
176305,1,2011-10-12 17:18:45
176305,3,2011-10-12 20:28:03
176305,5,2011-10-12 20:34:01
176305,5,2011-10-14 19:30:25
176305,5,2011-10-14 19:30:54
176305,5,2011-10-22 03:16:03
176305,5,2011-10-25 04:26:47
176305,5,2011-10-26 23:26:16
176305,5,2011-10-29 20:05:25
176305,5,2011-10-29 22:22:54
176305,5,2011-11-02 01:20:33
176305,5,2011-11-04 03:28:16
176305,5,2011-11-06 00:32:09
176305,5,2011-11-14 18:15:28
176314,1,2011-10-12 17:21:11
176314,3,2011-10-12 19:26:48
176314,3,2011-10-12 19:27:17
176314,3,2011-10-12 23:45:19
176314,3,2011-10-13 02:33:52
176314,3,2011-10-13 18:26:02
176320,1,2011-10-12 17:20:22
176320,1,2011-10-12 17:20:31
176320,1,2011-10-12 17:31:51
176320,3,2011-10-12 19:14:31
176320,3,2011-10-12 23:50:22
176326,2,2011-10-13 19:52:56
176326,2,2011-10-13 22:49:55
176326,1,2011-10-13 23:08:17
176326,2,2011-10-14 17:20:14
176326,1,2011-10-14 22:36:18
176326,3,2011-10-14 22:53:01
176326,5,2011-10-14 22:53:58
176326,5,2011-10-22 04:09:47
176326,5,2011-10-22 04:52:47
176326,5,2011-10-23 00:18:59
176326,5,2011-10-25 20:17:45
176326,5,2011-10-26 00:07:16
176326,5,2011-10-27 22:52:55
176326,5,2011-10-31 19:09:42
176326,6,2011-11-02 00:20:02
176326,4,2011-11-02 01:55:38
176326,4,2011-11-03 17:48:53
176326,4,2011-11-04 21:43:12
176326,6,2011-11-04 22:37:59
176332,1,2011-10-12 17:25:21
176332,3,2011-10-12 17:44:38
176332,5,2011-10-12 17:46:28
176332,5,2011-10-19 18:58:35
176332,5,2011-10-22 03:47:29
176332,5,2011-10-24 23:28:39
176332,5,2011-10-26 01:18:41
176332,5,2011-10-29 04:09:01
176332,5,2011-11-01 04:58:39
176332,5,2011-11-02 04:47:36
176332,5,2011-11-12 01:39:35
176332,5,2011-11-12 18:15:22
176342,1,2011-10-12 17:09:02
176342,3,2011-10-13 01:39:11
176342,3,2011-10-13 02:36:25
176342,3,2011-10-13 03:32:14
176342,3,2011-10-13 19:02:58
176342,3,2011-10-13 23:53:26
176342,3,2011-10-14 01:26:49
176342,3,2011-10-14 01:27:06
176342,3,2011-10-14 04:17:24
176342,3,2011-10-15 03:19:26
176342,3,2011-10-15 19:43:16
176342,3,2011-11-11 18:15:07
176345,3,2011-10-12 23:34:48
176345,5,2011-10-12 23:35:52
176345,5,2011-10-12 23:37:08
176345,5,2011-10-12 23:37:45
176345,5,2011-10-19 20:00:00
176345,5,2011-10-29 04:46:44
176345,5,2011-11-04 05:35:44
176345,5,2011-11-04 18:55:54
176345,5,2011-11-06 01:01:38
176368,3,2011-10-12 17:26:55
176368,3,2011-10-12 17:48:44
176368,3,2011-10-12 18:22:53
176368,5,2011-10-12 18:23:43
176368,5,2011-10-12 18:30:26
176368,5,2011-10-19 18:57:57
176368,5,2011-10-20 21:24:56
176368,5,2011-10-24 17:45:46
176368,5,2011-10-24 17:46:14
176368,5,2011-10-24 21:17:59
176368,5,2011-10-25 18:53:09
176368,6,2011-10-26 16:22:10
176368,6,2011-10-26 16:55:09
176380,3,2011-10-12 18:47:31
176380,5,2011-10-12 18:49:12
176380,5,2011-10-19 19:45:31
176380,5,2011-10-19 20:41:11
176380,5,2011-10-21 04:15:08
176380,5,2011-10-24 18:31:51
176380,6,2011-10-27 20:36:11
176380,4,2011-10-28 00:55:46
176380,4,2011-10-28 01:25:01
176380,4,2011-10-28 02:24:02
176380,4,2011-10-28 03:05:41
176380,4,2011-10-28 03:31:41
176380,4,2011-11-03 01:08:03
176380,4,2011-11-03 18:24:03
176380,4,2011-11-07 19:58:14
176380,4,2011-11-10 21:02:38
176380,4,2011-11-11 22:52:46
176380,4,2011-11-11 22:58:15
176380,4,2011-11-17 01:59:21
176380,4,2011-11-18 00:22:54
176380,4,2011-11-18 00:23:25
176380,4,2011-11-19 00:44:23
176380,4,2011-11-24 20:24:11
176380,4,2011-11-29 17:45:25
176380,4,2011-12-01 22:46:45
176380,4,2011-12-06 21:59:31
176380,4,2011-12-08 22:38:48
176380,4,2011-12-08 23:11:24
176380,4,2011-12-08 23:19:42
176380,4,2011-12-08 23:39:01
176380,4,2011-12-08 23:39:25
176380,4,2011-12-13 03:52:05
176380,4,2011-12-15 23:11:15
176380,4,2011-12-17 01:12:13
176380,4,2011-12-21 21:26:09
176380,4,2011-12-22 02:34:55
176380,4,2011-12-22 18:09:50
176380,4,2011-12-23 00:11:49
176380,4,2011-12-29 03:20:37
176380,4,2011-12-29 04:20:39
176380,4,2011-12-30 18:37:17
176380,4,2011-12-30 20:03:58
176380,4,2011-12-30 20:07:34
176389,3,2011-10-12 19:01:54
176389,5,2011-10-13 18:06:28
176389,5,2011-10-17 18:58:27
176389,6,2011-10-20 20:14:22
176389,4,2011-10-21 00:51:53
176389,6,2011-10-25 00:01:13
176395,1,2011-10-12 19:23:03
176395,3,2011-10-12 20:16:52
176395,3,2011-10-12 20:38:31
176395,3,2011-10-12 23:35:23
176395,5,2011-10-19 19:56:38
176395,5,2011-10-20 17:26:38
176395,6,2011-10-25 22:33:16
176398,1,2011-10-12 19:24:13
176398,3,2011-10-12 19:56:38
176398,3,2011-10-12 20:54:28
176404,3,2011-10-12 19:43:28
176404,5,2011-10-12 19:45:55
176404,5,2011-10-18 18:45:01
176404,6,2011-10-20 20:21:31
176404,6,2011-10-24 18:37:23
176404,6,2011-10-24 18:47:47
176404,6,2011-10-24 19:21:08
176404,4,2011-10-24 22:59:51
176404,4,2011-10-26 17:44:11
176404,6,2011-10-26 18:26:03
176404,6,2011-10-26 19:52:20
176404,6,2011-10-26 22:58:37
176416,1,2011-10-12 19:57:24
176419,3,2011-10-12 20:11:42
176419,5,2011-10-12 20:12:49
176419,5,2011-10-19 19:19:48
176419,5,2011-10-20 00:00:49
176419,5,2011-10-26 18:27:13
176419,6,2011-10-31 19:34:35
176419,6,2011-10-31 19:45:05
176419,6,2011-10-31 20:05:58
176428,3,2011-10-12 23:45:57
176428,5,2011-10-18 17:39:59
176428,6,2011-10-19 03:11:56
176452,1,2011-10-12 21:38:36
176452,1,2011-10-12 21:59:33
176458,1,2011-10-12 22:11:05
176458,3,2011-10-12 23:13:05
176458,3,2011-10-13 03:11:25
176458,3,2011-10-13 19:01:45
176458,3,2011-10-13 23:35:58
176458,3,2011-10-14 03:17:33
176458,3,2011-10-14 03:19:59
176458,5,2011-10-20 04:47:57
176458,5,2011-10-21 18:23:50
176458,6,2011-10-28 00:26:56
176470,3,2011-10-12 22:27:43
176470,3,2011-10-19 17:38:31
176470,3,2011-10-26 18:30:33
176470,3,2011-11-12 18:15:10
176476,3,2011-10-12 22:35:52
176476,3,2011-10-12 22:51:01
176476,5,2011-10-19 19:52:53
176476,5,2011-10-19 19:53:33
176476,5,2011-10-21 04:05:48
176476,5,2011-10-22 05:00:41
176476,5,2011-10-22 20:29:55
176476,5,2011-10-25 03:54:33
176476,5,2011-10-26 00:17:54
176476,5,2011-10-28 01:59:23
176476,5,2011-10-29 20:53:17
176476,5,2011-11-01 05:51:38
176476,5,2011-11-02 01:37:27
176476,5,2011-11-04 04:03:39
176476,5,2011-11-06 00:37:19
176476,5,2011-11-09 05:19:41
176476,5,2011-11-12 04:56:08
176476,5,2011-11-12 18:15:29
176488,3,2011-10-13 00:13:15
176488,3,2011-10-13 02:55:11
176488,3,2011-10-13 02:57:05
176488,5,2011-10-18 17:59:47
176488,6,2011-10-20 16:47:16
176488,4,2011-10-20 16:51:28
176488,4,2011-10-20 16:52:26
176488,4,2011-10-20 17:42:46
176488,4,2011-10-20 18:19:05
176488,4,2011-10-24 17:48:04
176488,4,2011-10-24 19:53:42
176488,6,2011-10-24 20:25:23
176491,3,2011-10-13 01:36:28
176491,5,2011-10-13 01:37:31
176491,5,2011-10-19 20:11:53
176491,5,2011-10-20 20:16:42
176491,5,2011-10-22 03:53:18
176491,5,2011-10-24 23:39:45
176500,1,2011-10-13 01:23:04
176500,3,2011-10-13 01:44:07
176500,3,2011-10-13 02:25:33
176500,3,2011-10-13 03:21:32
176500,3,2011-10-13 18:19:31
176500,3,2011-10-13 19:00:34
176500,5,2011-10-18 18:15:05
176500,6,2011-10-23 00:36:21
176503,1,2011-10-13 01:26:53
176527,3,2011-10-13 02:32:23
176527,3,2011-10-13 19:00:41
176527,3,2011-10-13 23:54:55
176527,3,2011-10-14 17:16:26
176527,3,2011-10-15 00:03:33
176527,3,2011-10-15 02:27:51
176527,3,2011-10-15 19:35:03
176527,3,2011-10-15 20:22:54
176527,3,2011-10-15 20:33:44
176527,3,2011-10-17 22:20:57
176527,3,2011-10-18 03:54:02
176527,3,2011-10-19 03:25:20
176527,3,2011-11-14 15:15:03
176527,3,2011-11-14 18:23:27
176527,3,2011-11-14 18:45:12
176530,1,2011-10-13 03:57:14
176533,1,2011-10-13 03:47:29
176533,3,2011-10-13 04:03:45
176533,3,2011-10-13 04:09:49
176533,3,2011-10-13 19:04:31
176533,3,2011-10-14 01:08:05
176533,3,2011-10-14 21:13:21
176533,3,2011-10-15 00:09:48
176533,3,2011-10-15 00:13:02
176533,3,2011-10-15 00:55:24
176533,3,2011-10-15 00:55:43
176533,3,2011-10-15 01:45:41
176533,5,2011-10-22 20:51:54
176533,5,2011-10-22 20:55:02
176533,5,2011-10-29 19:47:14
176533,5,2011-10-30 00:01:29
176533,5,2011-10-30 00:40:09
176533,5,2011-11-05 21:00:13
176533,5,2011-11-09 21:05:38
176533,5,2011-11-10 02:13:01
176533,6,2011-11-12 00:05:42
176545,3,2011-10-13 04:49:43
176545,3,2011-10-13 04:54:22
176545,3,2011-10-13 19:03:49
176545,3,2011-10-13 23:50:04
176545,5,2011-10-21 04:29:32
176545,5,2011-10-22 03:50:01
176545,5,2011-10-23 00:29:48
176545,5,2011-10-24 22:01:39
176545,5,2011-10-26 19:25:22
176545,6,2011-10-31 19:34:16
176545,6,2011-10-31 19:45:38
176545,6,2011-10-31 19:59:51
176548,1,2011-10-13 03:54:40
176563,1,2011-10-13 04:00:22
176563,3,2011-10-13 04:28:22
176566,1,2011-10-13 05:01:07
176566,3,2011-10-13 17:31:34
176566,3,2011-10-13 23:29:06
176566,3,2011-10-14 01:09:53
176566,3,2011-10-14 01:34:39
176566,3,2011-10-14 02:32:14
176566,3,2011-10-14 03:11:50
176566,3,2011-10-14 03:32:36
176566,3,2011-10-14 03:54:00
176566,3,2011-10-14 04:12:52
176566,5,2011-10-14 04:15:10
176566,5,2011-10-20 04:42:07
176566,5,2011-10-21 04:56:01
176566,5,2011-10-21 19:31:06
176566,5,2011-10-24 22:37:01
176566,5,2011-10-26 01:14:45
176566,5,2011-10-27 03:12:59
176566,5,2011-10-29 19:34:57
176566,5,2011-11-01 03:25:41
176566,5,2011-11-02 18:28:41
176566,6,2011-11-04 21:46:33
176566,4,2011-11-04 23:44:07
176566,4,2011-11-05 02:59:26
176566,4,2011-11-05 19:16:59
176566,4,2011-11-05 20:35:23
176566,4,2011-11-06 00:26:39
176566,4,2011-11-07 18:22:19
176566,4,2011-11-07 18:41:33
176566,4,2011-11-08 18:18:54
176566,4,2011-11-08 22:56:20
176566,6,2011-11-09 00:26:40
176566,6,2011-11-09 00:33:25
176569,1,2011-10-13 17:00:17
176578,1,2011-10-13 17:08:59
176578,1,2011-10-13 17:13:14
176578,3,2011-10-13 19:05:43
176578,3,2011-10-13 20:37:26
176584,1,2011-10-13 17:07:55
176590,3,2011-10-13 17:38:57
176590,3,2011-10-13 17:39:30
176590,3,2011-10-13 23:30:23
176590,3,2011-10-14 01:34:52
176590,3,2011-10-14 01:44:24
176590,3,2011-10-14 02:04:03
176590,3,2011-10-14 02:27:47
176590,3,2011-10-14 20:16:49
176590,3,2011-10-15 02:26:13
176590,3,2011-10-15 19:29:12
176590,3,2011-10-15 19:53:17
176590,5,2011-10-23 00:05:50
176590,5,2011-10-29 20:52:49
176590,5,2011-11-01 19:53:14
176590,6,2011-11-03 22:05:43
176593,3,2011-10-13 17:56:11
176593,5,2011-10-13 17:57:40
176593,5,2011-10-18 18:19:54
176593,5,2011-10-19 03:42:44
176593,5,2011-10-19 03:43:52
176593,5,2011-10-21 18:22:34
176593,6,2011-10-27 19:01:39
176593,6,2011-10-27 23:00:02
176599,2,2011-10-13 19:54:32
176599,2,2011-10-13 22:50:09
176602,1,2011-10-13 17:06:46
176602,3,2011-10-13 19:14:43
176614,3,2011-10-13 18:32:11
176614,3,2011-10-13 19:03:41
176614,3,2011-10-13 19:24:32
176614,5,2011-10-19 02:43:55
176614,5,2011-10-23 00:05:39
176614,5,2011-10-26 18:02:42
176614,6,2011-10-31 19:18:13
176617,1,2011-10-13 17:08:55
176623,1,2011-10-13 17:11:48
176632,3,2011-10-13 18:54:13
176632,3,2011-10-13 19:07:25
176632,3,2011-10-13 21:24:14
176632,5,2011-10-13 21:27:53
176632,5,2011-10-21 04:25:57
176632,5,2011-10-22 02:18:09
176632,5,2011-10-24 22:46:01
176632,5,2011-10-25 04:02:28
176632,5,2011-11-08 21:23:02
176639,3,2011-10-13 18:36:05
176639,3,2011-10-13 23:33:45
176639,3,2011-10-14 01:18:17
176639,3,2011-10-14 04:09:13
176639,5,2011-10-14 04:12:54
176639,5,2011-10-21 19:24:40
176645,1,2011-10-13 17:13:41
176657,3,2011-10-13 19:09:22
176657,3,2011-10-13 20:25:01
176657,3,2011-10-13 20:39:59
176657,3,2011-10-13 20:53:58
176657,3,2011-10-14 01:13:50
176657,3,2011-10-14 03:43:44
176657,3,2011-10-14 03:51:39
176657,5,2011-10-14 03:54:24
176657,5,2011-10-21 17:23:11
176657,5,2011-10-23 00:44:12
176657,5,2011-10-27 19:59:02
176657,5,2011-10-29 22:58:12
176657,5,2011-11-02 01:31:49
176657,5,2011-11-02 02:57:24
176657,5,2011-11-04 05:38:20
176657,5,2011-11-05 05:17:38
176666,1,2011-10-13 20:04:26
176669,1,2011-10-13 20:21:29
176675,1,2011-10-13 20:23:31
176684,3,2011-10-13 21:59:34
176684,3,2011-10-13 22:09:00
176684,5,2011-10-19 17:50:17
176684,6,2011-10-25 19:57:26
176684,4,2011-10-25 20:21:16
176684,4,2011-10-25 22:15:33
176684,4,2011-10-26 19:30:18
176684,4,2011-10-26 20:18:12
176684,6,2011-10-26 22:42:18
176684,4,2011-10-26 22:42:47
176684,4,2011-10-27 21:22:11
176684,4,2011-10-27 21:24:03
176684,4,2011-11-01 17:53:11
176684,4,2011-11-02 20:44:28
176684,6,2011-11-02 22:37:51
176687,1,2011-10-13 22:12:48
176690,3,2011-10-13 21:38:53
176690,5,2011-10-13 21:41:42
176690,5,2011-10-21 04:24:31
176690,5,2011-10-24 19:33:20
176690,6,2011-10-28 19:10:02
176696,3,2011-10-13 23:33:12
176696,3,2011-10-13 23:45:04
176696,5,2011-10-13 23:47:04
176696,5,2011-10-21 04:26:58
176696,5,2011-10-22 04:56:35
176696,5,2011-10-25 03:51:16
176696,5,2011-10-26 23:23:07
176696,5,2011-10-29 21:54:03
176696,5,2011-10-31 17:18:11
176702,3,2011-10-13 23:50:20
176702,3,2011-10-13 23:55:53
176702,3,2011-10-14 01:28:18
176702,3,2011-10-15 00:04:25
176702,3,2011-10-15 00:10:55
176702,3,2011-10-15 02:32:59
176702,3,2011-10-15 19:37:02
176702,3,2011-10-17 19:22:21
176702,3,2011-10-17 22:08:41
176702,3,2011-10-17 22:54:25
176702,3,2011-10-18 04:19:36
176702,3,2011-10-19 03:44:46
176702,3,2011-11-13 01:32:25
176702,3,2011-11-13 18:15:19
176705,3,2011-10-14 00:23:28
176705,5,2011-10-14 00:30:09
176705,5,2011-10-14 04:05:39
176705,5,2011-10-21 19:34:56
176705,5,2011-10-22 03:52:29
176705,5,2011-10-24 23:35:48
176705,5,2011-10-26 01:24:31
176705,5,2011-10-29 04:50:56
176705,5,2011-10-29 20:58:20
176705,5,2011-11-02 00:12:05
176705,5,2011-11-02 02:25:29
176705,5,2011-11-03 18:51:12
176705,6,2011-11-08 01:00:54
176705,6,2011-11-08 01:09:12
176714,3,2011-10-13 23:03:53
176714,5,2011-10-13 23:05:04
176714,5,2011-10-21 04:32:53
176714,5,2011-10-22 03:52:04
176714,5,2011-10-22 03:53:38
176714,5,2011-10-24 23:50:09
176714,5,2011-10-25 00:11:04
176714,5,2011-10-25 00:39:57
176714,5,2011-10-25 00:41:46
176714,5,2011-11-01 05:10:24
176714,5,2011-11-02 01:34:32
176714,5,2011-11-02 18:29:47
176714,6,2011-11-02 20:15:12
176714,6,2011-11-02 20:31:20
176714,4,2011-11-02 21:23:21
176714,4,2011-11-02 22:10:29
176714,4,2011-11-02 22:34:20
176714,4,2011-11-03 02:40:24
176714,4,2011-11-05 20:12:15
176714,4,2011-11-06 00:01:58
176714,4,2011-11-07 19:34:20
176714,4,2011-11-07 23:26:02
176714,4,2011-11-09 19:40:38
176714,4,2011-11-11 21:49:38
176714,4,2011-11-12 03:57:49
176714,4,2011-11-14 22:43:55
176714,4,2011-11-14 22:44:25
176714,4,2011-11-14 22:46:18
176714,4,2011-11-14 22:47:30
176714,4,2011-11-14 22:49:43
176729,1,2011-10-14 00:00:26
176729,3,2011-10-14 00:07:16
176729,5,2011-10-14 00:48:04
176729,5,2011-10-20 03:59:54
176729,5,2011-10-21 04:37:11
176729,5,2011-10-23 00:08:34
176729,5,2011-10-25 04:37:14
176729,5,2011-10-26 20:46:06
176747,3,2011-10-14 00:56:57
176747,5,2011-10-21 04:50:33
176747,5,2011-10-21 18:20:39
176747,6,2011-10-27 20:36:49
176750,1,2011-10-14 01:18:03
176759,1,2011-10-14 01:20:27
176762,1,2011-10-14 01:53:56
176762,1,2011-10-14 03:10:13
176762,3,2011-10-14 03:16:27
176762,3,2011-10-14 04:27:56
176762,3,2011-10-14 04:37:02
176762,3,2011-10-14 17:24:10
176765,3,2011-10-14 02:06:19
176765,3,2011-10-14 21:51:57
176765,3,2011-10-14 21:54:36
176765,3,2011-10-15 00:04:00
176765,3,2011-10-15 00:39:18
176765,3,2011-10-15 00:41:43
176765,3,2011-10-15 01:47:04
176765,5,2011-10-15 01:52:08
176765,5,2011-10-22 22:16:52
176765,5,2011-10-25 04:29:46
176765,5,2011-11-03 03:04:43
176789,3,2011-10-14 03:16:16
