CaseID,Prefix length,Groud truth,Predicted,Levenshtein,Damerau 
7087767,7,b'\xc5\x94',b'',0.0,0.0,0.0
7097330,7,b'\xc3\x82',b'',0.0,0.0,0.0
7099003,7,b'\xc5\x88',b'',0.0,0.0,0.0
7100593,7,b'\xc5\x94',b'',0.0,0.0,0.0
7102157,7,b'\xc3\x82',b'',0.0,0.0,0.0
7119352,7,b'\xc5\x94',b'',0.0,0.0,0.0
7139064,7,b'\xc5\x94',b'',0.0,0.0,0.0
7144878,7,b'\xc3\x82',b'',0.0,0.0,0.0
7157410,7,b'\xc3\x82',b'',0.0,0.0,0.0
7163104,7,b'\xc5\x94',b'',0.0,0.0,0.0
7165130,7,b'\xc3\x82',b'',0.0,0.0,0.0
7166516,7,b'\xc5\x88',b'',0.0,0.0,0.0
7168922,7,b'\xc6\x96',b'',0.0,0.0,0.0
7205355,7,b'\xc3\x82',b'',0.0,0.0,0.0
7209451,7,b'\xc5\x94',b'',0.0,0.0,0.0
7258136,7,b'\xc5\x94',b'',0.0,0.0,0.0
7261122,7,b'\xc3\x8d',b'\xc2\xbe',0.0,0.0,0.0
7282516,7,b'\xc5\x94',b'',0.0,0.0,0.0
7290381,7,b'\xc3\x82',b'',0.0,0.0,0.0
7300977,7,b'\xc5\x94',b'',0.0,0.0,0.0
7357800,7,b'\xc3\x82',b'',0.0,0.0,0.0
7358567,7,b'\xc3\x8c',b'',0.0,0.0,0.0
7395275,7,b'\xc2\xba',b'',0.0,0.0,0.0
7398246,7,b'\xc2\xbc',b'',0.0,0.0,0.0
7400998,7,b'\xc5\x94',b'',0.0,0.0,0.0
7403595,7,b'\xc3\x82',b'',0.0,0.0,0.0
7405355,7,b'\xc3\x8c',b'',0.0,0.0,0.0
7410675,7,b'\xc3\x82',b'',0.0,0.0,0.0
7435956,7,b'\xc2\xbc',b'',0.0,0.0,0.0
7436427,7,b'\xc3\x89',b'',0.0,0.0,0.0
7440933,7,b'\xc2\xba',b'',0.0,0.0,0.0
7442589,7,b'\xc2\xbd',b'',0.0,0.0,0.0
7469823,7,b'\xc5\x94',b'',0.0,0.0,0.0
7483404,7,b'\xc3\x89',b'',0.0,0.0,0.0
7485410,7,b'\xc3\x89',b'',0.0,0.0,0.0
7485603,7,b'\xc3\x96',b'',0.0,0.0,0.0
7487928,7,b'\xc2\xba',b'',0.0,0.0,0.0
7490199,7,b'\xc2\xbc',b'',0.0,0.0,0.0
7491439,7,b'\xc3\x8c',b'',0.0,0.0,0.0
7499259,7,b'\xc2\xbc',b'',0.0,0.0,0.0
7519487,7,b'\xc2\xba',b'',0.0,0.0,0.0
7544155,7,b'\xc3\x96',b'',0.0,0.0,0.0
7586443,7,b'\xc3\x8c',b'',0.0,0.0,0.0
7603415,7,b'\xc3\x82',b'',0.0,0.0,0.0
7611323,7,b'\xc3\x82',b'',0.0,0.0,0.0
7641047,7,b'\xc3\x8c',b'',0.0,0.0,0.0
7653492,7,b'\xc2\xb8',b'',0.0,0.0,0.0
7674299,7,b'\xc5\x94',b'',0.0,0.0,0.0
7675576,7,b'\xc3\x82',b'',0.0,0.0,0.0
7710164,7,b'\xc2\xba',b'',0.0,0.0,0.0
7711311,7,b'\xc2\xbc',b'',0.0,0.0,0.0
7711919,7,b'\xc3\x89',b'',0.0,0.0,0.0
7716906,7,b'\xc3\x82',b'',0.0,0.0,0.0
7734076,7,b'\xc2\xba',b'',0.0,0.0,0.0
7752014,7,b'\xc3\x82',b'',0.0,0.0,0.0
7760025,7,b'\xc2\xba',b'',0.0,0.0,0.0
7796069,7,b'\xc3\x89',b'',0.0,0.0,0.0
7816439,7,b'\xc3\x82',b'',0.0,0.0,0.0
7830722,7,b'\xc3\x8c',b'',0.0,0.0,0.0
7835964,7,b'\xc3\x82',b'',0.0,0.0,0.0
7840906,7,b'\xc3\x96',b'\xc3\xb3',0.0,0.0,0.0
7857775,7,b'\xc2\xbc',b'',0.0,0.0,0.0
7859011,7,b'\xc2\xba',b'',0.0,0.0,0.0
7865622,7,b'\xc2\xbc',b'',0.0,0.0,0.0
7868178,7,b'\xc3\x82',b'',0.0,0.0,0.0
7874918,7,b'\xc2\xbc',b'',0.0,0.0,0.0
7876404,7,b'\xc3\x83',b'',0.0,0.0,0.0
7882529,7,b'\xc3\x8c',b'',0.0,0.0,0.0
7945125,7,b'\xc3\x89',b'',0.0,0.0,0.0
7948785,7,b'\xc5\x88',b'',0.0,0.0,0.0
7951969,7,b'\xc2\xba',b'',0.0,0.0,0.0
7987079,7,b'\xc2\xbc',b'',0.0,0.0,0.0
7992878,7,b'\xc2\xbc',b'',0.0,0.0,0.0
8021700,7,b'\xc3\x89',b'',0.0,0.0,0.0
8030280,7,b'\xc3\x8c',b'',0.0,0.0,0.0
8046675,7,b'\xc2\xba',b'',0.0,0.0,0.0
8048985,7,b'\xc3\x96',b'',0.0,0.0,0.0
8050401,7,b'\xc3\x96',b'',0.0,0.0,0.0
8051084,7,b'\xc2\xba',b'',0.0,0.0,0.0
8069015,7,b'\xc2\xbc',b'',0.0,0.0,0.0
8072793,7,b'\xc2\xbc',b'',0.0,0.0,0.0
8090616,7,b'\xc3\x89',b'',0.0,0.0,0.0
8146758,7,b'\xc2\xbc',b'',0.0,0.0,0.0
8148391,7,b'\xc3\x82',b'',0.0,0.0,0.0
8164167,7,b'\xc3\x82',b'',0.0,0.0,0.0
8171660,7,b'\xc3\x96',b'',0.0,0.0,0.0
8198371,7,b'\xc2\xba',b'',0.0,0.0,0.0
8219345,7,b'\xc2\xb8',b'',0.0,0.0,0.0
8229064,7,b'\xc2\xbd',b'',0.0,0.0,0.0
8238071,7,b'\xc2\xba',b'',0.0,0.0,0.0
8261955,7,b'\xc2\xbc',b'',0.0,0.0,0.0
8271684,7,b'\xc3\x96',b'',0.0,0.0,0.0
8273820,7,b'\xc3\x96',b'',0.0,0.0,0.0
8275156,7,b'\xc3\x82',b'',0.0,0.0,0.0
8283472,7,b'\xc2\xba',b'',0.0,0.0,0.0
8315576,7,b'\xc3\x8c',b'',0.0,0.0,0.0
8315841,7,b'\xc2\xbc',b'',0.0,0.0,0.0
8319149,7,b'\xc3\x8c',b'',0.0,0.0,0.0
8320951,7,b'\xc3\x82',b'',0.0,0.0,0.0
8336219,7,b'\xc3\x82',b'',0.0,0.0,0.0
8341537,7,b'\xc2\xba',b'',0.0,0.0,0.0
8365797,7,b'\xc3\x96',b'',0.0,0.0,0.0
8369265,7,b'\xc3\x96',b'',0.0,0.0,0.0
8385239,7,b'\xc3\x8c',b'',0.0,0.0,0.0
8411995,7,b'\xc6\x92',b'',0.0,0.0,0.0
8420841,7,b'\xc3\x89',b'',0.0,0.0,0.0
8433385,7,b'\xc2\xbc',b'',0.0,0.0,0.0
8466820,7,b'\xc6\x92',b'',0.0,0.0,0.0
8476182,7,b'\xc2\xba',b'',0.0,0.0,0.0
8482478,7,b'\xc3\x82',b'',0.0,0.0,0.0
8488127,7,b'\xc2\xba',b'',0.0,0.0,0.0
8501336,7,b'\xc2\xba',b'',0.0,0.0,0.0
8516687,7,b'\xc3\x8c',b'',0.0,0.0,0.0
8520738,7,b'\xc2\xba',b'',0.0,0.0,0.0
8539501,7,b'\xc2\xbc',b'',0.0,0.0,0.0
8543085,7,b'\xc3\x8c',b'',0.0,0.0,0.0
8577876,7,b'\xc2\xbc',b'',0.0,0.0,0.0
8584650,7,b'\xc3\x89',b'',0.0,0.0,0.0
8598168,7,b'\xc2\xba',b'',0.0,0.0,0.0
8621787,7,b'\xc2\xbc',b'',0.0,0.0,0.0
8632892,7,b'\xc2\xba',b'',0.0,0.0,0.0
8644527,7,b'\xc3\x82',b'',0.0,0.0,0.0
8645573,7,b'\xc3\x82',b'',0.0,0.0,0.0
8662954,7,b'\xc3\x8c',b'',0.0,0.0,0.0
8723873,7,b'\xc2\xba',b'',0.0,0.0,0.0
8726860,7,b'\xc3\x82',b'',0.0,0.0,0.0
8758363,7,b'\xc3\x96',b'',0.0,0.0,0.0
8774022,7,b'\xc3\x96',b'',0.0,0.0,0.0
8783154,7,b'\xc3\x89',b'',0.0,0.0,0.0
8816378,7,b'\xc5\x99',b'',0.0,0.0,0.0
8828658,7,b'\xc2\xbc',b'',0.0,0.0,0.0
8831860,7,b'\xc2\xb8',b'',0.0,0.0,0.0
8859711,7,b'\xc3\x82',b'',0.0,0.0,0.0
8860525,7,b'\xc3\x8c',b'',0.0,0.0,0.0
8907457,7,b'\xc2\xba',b'',0.0,0.0,0.0
8909682,7,b'\xc2\xba',b'',0.0,0.0,0.0
8910297,7,b'\xc3\x89',b'',0.0,0.0,0.0
8928941,7,b'\xc3\x8c',b'',0.0,0.0,0.0
8958665,7,b'\xc3\x96',b'',0.0,0.0,0.0
8994782,7,b'\xc3\x82',b'',0.0,0.0,0.0
8995404,7,b'\xc3\x89',b'',0.0,0.0,0.0
9011176,7,b'\xc3\x8c',b'',0.0,0.0,0.0
9012111,7,b'\xc3\x96',b'',0.0,0.0,0.0
9012817,7,b'\xc2\xba',b'',0.0,0.0,0.0
9014443,7,b'\xc3\x82',b'',0.0,0.0,0.0
9017543,7,b'\xc2\xba',b'',0.0,0.0,0.0
9043775,7,b'\xc3\x8c',b'',0.0,0.0,0.0
9047060,7,b'\xc5\x99',b'',0.0,0.0,0.0
9053509,7,b'\xc3\x96',b'',0.0,0.0,0.0
9074955,7,b'\xc3\x96',b'',0.0,0.0,0.0
9080437,7,b'\xc3\x8c',b'',0.0,0.0,0.0
9082329,7,b'\xc2\xbc',b'',0.0,0.0,0.0
3862810,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
3865040,8,b'\xc5\x95',b'\xc3\x84',0.0,0.0,0.0
3866152,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
3867254,8,b'\xc5\xa5',b'\xc5\x94',0.0,0.0,0.0
3877877,8,b'\xc2\xbf',b'\xc3\x8a',0.0,0.0,0.0
3886319,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
3886793,8,b'\xc3\x81',b'\xc3\x81',1.0,1.0,1.0
3888328,8,b'\xc3\x84',b'\xc3\x84',1.0,1.0,1.0
3905172,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
3906593,8,b'\xc3\x84',b'\xc3\x84',1.0,1.0,1.0
3912651,8,b'\xc5\x96',b'\xc3\x8a',0.0,0.0,0.0
3917650,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
3930617,8,b'\xc3\x85',b'\xc3\x84',0.0,0.0,0.0
3933818,8,b'\xc3\x81',b'\xc3\x84',0.0,0.0,0.0
3934376,8,b'\xc5\x95',b'\xc3\x84',0.0,0.0,0.0
3936846,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
3944991,8,b'\xc3\x81',b'\xc3\x81',1.0,1.0,1.0
3946917,8,b'\xc3\x81',b'',0.0,0.0,0.0
3956795,8,b'\xc3\x81',b'\xc3\x81',1.0,1.0,1.0
3959188,8,b'\xc8\x8b',b'\xc3\x84',0.0,0.0,0.0
3961131,8,b'\xc2\xbd',b'\xc3\x8a',0.0,0.0,0.0
3971688,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
3983056,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
3985429,8,b'\xc5\x96',b'\xc3\x8a',0.0,0.0,0.0
3987090,8,b'\xc5\x96',b'\xc3\x8a',0.0,0.0,0.0
3989495,8,b'\xc2\xbe',b'\xc3\x8a',0.0,0.0,0.0
3990464,8,b'\xc2\xbe',b'\xc3\x84',0.0,0.0,0.0
3995764,8,b'\xc3\x84',b'\xc3\x84',1.0,1.0,1.0
3996339,8,b'\xc5\x9e',b'\xc2\xbe',0.0,0.0,0.0
3998742,8,b'\xc3\x85',b'\xc3\x84',0.0,0.0,0.0
3999520,8,b'\xc3\x84',b'\xc3\x84',1.0,1.0,1.0
4000849,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4002474,8,b'\xc2\xbd',b'\xc3\x8a',0.0,0.0,0.0
4018622,8,b'\xc3\x84',b'\xc3\x84',1.0,1.0,1.0
4022302,8,b'\xc3\x84',b'\xc3\x84',1.0,1.0,1.0
4023204,8,b'\xc3\x85',b'\xc3\x84',0.0,0.0,0.0
4024862,8,b'\xc2\xbc',b'\xc3\x84',0.0,0.0,0.0
4029139,8,b'\xc3\x84',b'\xc3\x84',1.0,1.0,1.0
4049993,8,b'\xc2\xbe',b'\xc3\x8a',0.0,0.0,0.0
4053702,8,b'\xc3\x84',b'\xc3\x84',1.0,1.0,1.0
4054927,8,b'\xc2\xbd',b'\xc3\x8a',0.0,0.0,0.0
4059516,8,b'\xc3\x85',b'\xc3\x84',0.0,0.0,0.0
4059770,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4060600,8,b'\xc3\x85',b'\xc3\x84',0.0,0.0,0.0
4062624,8,b'\xc3\x85',b'\xc3\x84',0.0,0.0,0.0
4064822,8,b'\xc2\xbd',b'\xc3\x8a',0.0,0.0,0.0
4074896,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4082292,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4088369,8,b'\xc3\x84',b'\xc3\x84',1.0,1.0,1.0
4089231,8,b'\xc2\xbd',b'\xc3\x8a',0.0,0.0,0.0
4095381,8,b'\xc3\x84',b'\xc3\x84',1.0,1.0,1.0
4106295,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4106740,8,b'\xc3\x85',b'\xc3\x84',0.0,0.0,0.0
4108657,8,b'\xc3\x84',b'\xc3\x84',1.0,1.0,1.0
4119215,8,b'\xc3\x85',b'\xc3\x84',0.0,0.0,0.0
4121217,8,b'\xc3\x84',b'\xc3\x84',1.0,1.0,1.0
4122485,8,b'\xc3\x85',b'\xc3\x84',0.0,0.0,0.0
4123895,8,b'\xc3\x84',b'\xc3\x84',1.0,1.0,1.0
4126409,8,b'\xc3\x85',b'\xc3\x84',0.0,0.0,0.0
4131861,8,b'\xc3\x85',b'\xc3\x84',0.0,0.0,0.0
4136476,8,b'\xc5\x95',b'\xc3\x84',0.0,0.0,0.0
4154353,8,b'\xc2\xbd',b'\xc3\x8a',0.0,0.0,0.0
4155126,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4179549,8,b'\xc3\x85',b'\xc3\x84',0.0,0.0,0.0
4181492,8,b'\xc3\x84',b'\xc3\x84',1.0,1.0,1.0
4182708,8,b'\xc3\x84',b'\xc3\x84',1.0,1.0,1.0
4184598,8,b'\xc5\x95',b'\xc3\x84',0.0,0.0,0.0
4185583,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4187307,8,b'\xc3\x84',b'\xc3\x84',1.0,1.0,1.0
4189633,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4190319,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4192414,8,b'\xc3\x81',b'\xc3\x81',1.0,1.0,1.0
4195381,8,b'\xc3\x85',b'\xc3\x84',0.0,0.0,0.0
4235729,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4239070,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4242727,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4257337,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4273727,8,b'\xc3\x8c',b'\xc3\x8a',0.0,0.0,0.0
4290084,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4292909,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4295300,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4296905,8,b'\xc3\x8c',b'\xc3\x8a',0.0,0.0,0.0
4300694,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4302151,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4305354,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4308848,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4312693,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4314099,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4315761,8,b'\xc5\x96',b'\xc3\x8a',0.0,0.0,0.0
4317392,8,b'\xc3\x8c',b'\xc3\x8a',0.0,0.0,0.0
4317771,8,b'\xc5\x95',b'\xc3\x85',0.0,0.0,0.0
4320126,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4320987,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4321601,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4322716,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4336128,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4336913,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4337049,8,b'\xc5\x95',b'\xc3\x8a',0.0,0.0,0.0
4340127,8,b'\xc2\xbf',b'\xc3\x8a',0.0,0.0,0.0
4343199,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4372428,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4375473,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4376052,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4393000,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4397208,8,b'\xc2\xbf',b'\xc3\x8a',0.0,0.0,0.0
4457188,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4472713,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4474902,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4478451,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4480821,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4482675,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4485682,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4493747,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4495310,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4499247,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4506906,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4517870,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4518489,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4533551,8,b'\xc4\x9a',b'\xc3\x8a',0.0,0.0,0.0
4544653,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4546478,8,b'\xc5\x95',b'\xc3\x8a',0.0,0.0,0.0
4557153,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4557918,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4560903,8,b'\xc2\xb9',b'\xc2\xbe',0.0,0.0,0.0
4565008,8,b'\xc5\x95',b'\xc3\x8a',0.0,0.0,0.0
4566243,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4567702,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4567840,8,b'\xc5\x95',b'\xc3\x8a',0.0,0.0,0.0
4569458,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4571002,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4581387,8,b'\xc3\x90',b'\xc3\x8a',0.0,0.0,0.0
4583906,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4589612,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4598588,8,b'\xc5\x95',b'\xc3\x8a',0.0,0.0,0.0
4599434,8,b'\xc5\x95',b'\xc3\x8a',0.0,0.0,0.0
4599544,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4600203,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4601407,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4602366,8,b'\xc5\x96',b'\xc3\x8a',0.0,0.0,0.0
4603631,8,b'\xc3\x8c',b'\xc3\x8a',0.0,0.0,0.0
4604206,8,b'\xc3\x8c',b'\xc3\x8a',0.0,0.0,0.0
4606518,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4606722,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4607510,8,b'\xc5\x95',b'\xc3\x8a',0.0,0.0,0.0
4608716,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4611018,8,b'\xc5\x96',b'\xc3\x8a',0.0,0.0,0.0
4612442,8,b'\xc3\x8c',b'\xc3\x8a',0.0,0.0,0.0
4613132,8,b'\xc3\x8c',b'\xc3\x8a',0.0,0.0,0.0
4617358,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4619896,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4621666,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4639383,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4640117,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4641166,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4648847,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4651550,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4653530,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4660602,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4681467,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4691712,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4692256,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4693493,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4694875,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4695582,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4697157,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4722030,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4726584,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4733021,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4734496,8,b'\xc5\x95',b'\xc3\x8a',0.0,0.0,0.0
4735426,8,b'\xc5\x95',b'\xc3\x8a',0.0,0.0,0.0
4747525,8,b'\xc5\x95',b'\xc3\x8a',0.0,0.0,0.0
4762141,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4769679,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4770968,8,b'\xc5\x95',b'\xc3\x8a',0.0,0.0,0.0
4772933,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4774824,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4775758,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4782403,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4784091,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4785864,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4804777,8,b'\xc2\xbf',b'\xc3\x8a',0.0,0.0,0.0
4809047,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4809925,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4811268,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4811353,8,b'\xc3\x85',b'\xc3\x8a',0.0,0.0,0.0
4812285,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4818343,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4819576,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4821209,8,b'\xc3\x84',b'\xc3\x84',1.0,1.0,1.0
4824215,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4827106,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4828477,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4829983,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4833387,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4834967,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4863262,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4864598,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4867412,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4870609,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4873044,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4879346,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4884917,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4887587,8,b'\xc5\xa9',b'\xc2\xbe',0.0,0.0,0.0
4902429,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4913143,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4919677,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4922974,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4927964,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4933123,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4934754,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4945924,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4949276,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4958200,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4959649,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4960526,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4961278,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4963153,8,b'\xc3\x84',b'\xc3\x8a',0.0,0.0,0.0
4971943,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4972781,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
4978339,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
5016502,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
5019310,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
5020239,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
5025543,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
5028023,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
5028918,8,b'\xc6\x96',b'\xc3\x8a',0.0,0.0,0.0
5031265,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
5038333,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
5042955,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
5044673,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
5051625,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
5061832,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
5063668,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
5067908,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
5069099,8,b'\xc5\x94',b'\xc3\x8a',0.0,0.0,0.0
5073249,8,b'\xc3\x82',b'\xc3\x8a',0.0,0.0,0.0
