CaseID,Prefix length,Groud truth,Predicted,Levenshtein,Damerau 
2111,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
2120,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
2288,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
2327,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
2488,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
2742,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
2782,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
3333,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
3391,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
3646,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
369,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
4304,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
4399,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
4406,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
4416,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
4458,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
4562,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
577,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
731,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100001899,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
10000270,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100002710,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100002838,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100002867,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100003250,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100003744,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100003813,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
10000426,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100004400,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
10000509,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
1000053,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
10000636,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
10000699,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
1353,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
1899,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
270,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
2710,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
2838,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
2867,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3250,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3423,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3717,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3744,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3813,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
426,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
4400,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
4402,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
509,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
53,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
636,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
699,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
81,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
922,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100001620,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
10000170,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100002087,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100002287,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100002304,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100003348,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100003687,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100003804,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100004395,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100004567,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
10000817,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
1620,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
170,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
2071,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
2087,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
2287,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
2304,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
2623,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3348,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3687,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3804,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3828,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
4395,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
4411,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
4554,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
4567,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
817,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100001227,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
10000141,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100001688,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100002145,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100002295,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100003490,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100004250,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100004327,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
10000584,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
1227,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
141,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
1411,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
1472,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
1595,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
1688,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
195,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
2145,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
2295,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3287,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3490,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3768,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3975,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
4250,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
4327,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
4561,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
584,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100001907,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
100002003,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
100002338,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
100002927,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
10000301,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
100003500,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
100004171,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
10000727,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
1044,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
111,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
1907,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
1935,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
2003,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
218,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
2184,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
2338,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
2486,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
2927,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
301,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3163,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3500,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
4101,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
4171,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
4384,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
582,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
727,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
100001095,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
100002278,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
100002523,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
100002775,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
100003297,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
100003702,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
100003728,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
100003803,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
100004085,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
10000777,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
1095,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
126,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
162,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
2278,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
2523,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
2775,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3297,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3702,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3728,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3803,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
4085,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
4215,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
4546,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
653,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
777,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
100001798,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
100002382,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
100002475,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
100002816,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
100003185,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
100003214,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
100003223,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
1798,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
2088,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
2114,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
2336,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
2382,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
2475,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
2638,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
2816,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
3135,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
3185,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
3214,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
3223,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
3386,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
3410,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
3514,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
3616,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
622,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
100001442,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
100001989,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
100002206,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
100002265,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
100002649,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
100002684,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
100003456,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
10000725,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
10000874,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
1442,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
1629,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
1989,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
2206,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
2265,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
2649,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
2684,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
3119,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
3456,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
3533,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
4363,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
725,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
874,2,b'\xc2\xa2',b'\xc2\xa7',0.0,0.0,0.0
100001617,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100001850,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100002033,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100002812,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100003837,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100004150,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
10000651,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
10000677,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
1617,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
1850,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
2033,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
2078,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
2605,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
2812,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
3354,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
3815,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
3837,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
388,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
4022,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
4150,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
651,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
677,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100001112,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100002342,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100002526,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100002808,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100004404,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100004454,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
1112,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
1248,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
1685,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
2342,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
2526,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
2808,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
2887,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
4244,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
4404,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
4454,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
4481,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
887,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100001061,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100001197,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100001334,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100002506,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100004219,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
1047,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
1053,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
1061,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
1197,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
1334,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
1803,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
1839,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
2506,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
3691,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
4219,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
478,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
666,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
10000135,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100002567,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
10000280,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100002936,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100004434,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
1204,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
1302,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
135,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
1575,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
2567,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
280,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
2936,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3049,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3450,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
4434,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100001062,2,b'\xc2\xa7',b'',0.0,0.0,0.0
100002753,2,b'\xc2\xa7',b'',0.0,0.0,0.0
100003698,2,b'\xc2\xa7',b'',0.0,0.0,0.0
1062,2,b'\xc2\xa7',b'',0.0,0.0,0.0
1091,2,b'\xc2\xa7',b'',0.0,0.0,0.0
1957,2,b'\xc2\xa7',b'',0.0,0.0,0.0
2090,2,b'\xc2\xa7',b'',0.0,0.0,0.0
2400,2,b'\xc2\xa7',b'',0.0,0.0,0.0
2753,2,b'\xc2\xa7',b'',0.0,0.0,0.0
3022,2,b'\xc2\xa7',b'',0.0,0.0,0.0
3593,2,b'\xc2\xa7',b'',0.0,0.0,0.0
3698,2,b'\xc2\xa7',b'',0.0,0.0,0.0
4433,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
4580,2,b'\xc2\xa7',b'',0.0,0.0,0.0
100001693,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100002610,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100003114,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100003388,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100003509,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
10000517,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
1693,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
2610,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
3028,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
3114,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
3388,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
3509,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
3778,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
517,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100002429,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100002764,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100002904,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100003288,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
10000623,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
10000749,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
1017,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
167,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
2429,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
2764,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
2904,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3288,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
623,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
749,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
100001518,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100001724,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
10000278,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100003595,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
10000547,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
10000948,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
1518,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
1724,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
2051,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
278,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
3595,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
547,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
948,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100001327,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
100002945,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
100004466,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
100004512,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
1327,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
1643,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
2250,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
2945,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
4032,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
4419,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
4466,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
4512,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
100001456,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100001845,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100002333,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
100003054,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
1456,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
1845,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
2333,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
3054,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
4414,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
4538,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
4543,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
10000271,2,b'\xc2\xa2',b'\xc2\xa9',0.0,0.0,0.0
100003606,2,b'\xc2\xa2',b'\xc2\xa9',0.0,0.0,0.0
10000751,2,b'\xc2\xa2',b'\xc2\xa9',0.0,0.0,0.0
1774,2,b'\xc2\xa2',b'\xc2\xa9',0.0,0.0,0.0
2544,2,b'\xc2\xa2',b'\xc2\xa9',0.0,0.0,0.0
