CaseID,Prefix length,Groud truth,Predicted,Levenshtein,Damerau 
213438,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
213450,3,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
213459,3,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
213465,3,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
213477,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
213492,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
213501,3,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
213513,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
213609,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
213615,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
213630,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
213636,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
213639,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
213672,3,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
213684,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
213693,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
213699,3,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
213711,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
213714,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
213729,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
213765,3,b'\xc2\xa7',b'',0.0,0.0,0.0
213768,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
213783,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
213786,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
213789,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
213795,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
213822,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
213837,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
213840,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
213846,3,b'\xc2\xa3',b'\xc2\xa3',1.0,1.0,1.0
213855,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
213873,3,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
213879,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
213891,3,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
213894,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
213906,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
213918,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
213921,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
213960,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
213969,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
213977,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
213980,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
213986,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
214004,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
214019,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
214022,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
214031,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
214040,3,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
214085,3,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
214127,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
214139,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
214142,3,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
214148,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
214205,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
214211,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
214220,3,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
214238,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
214283,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
214346,3,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
214361,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
214364,3,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
200551,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
200578,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
200581,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
200596,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
200614,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
200632,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
200644,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
200653,4,b'\xc2\xa2',b'\xc2\xa2',1.0,1.0,1.0
200710,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
200716,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
200725,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
200770,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
200775,4,b'\xc2\xa2',b'\xc2\xa2',1.0,1.0,1.0
200811,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
200814,4,b'\xc2\xa4',b'\xc2\xa2',0.0,0.0,0.0
200856,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
200871,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
200880,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
200886,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
200907,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
200922,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
200931,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
200937,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
200970,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
200982,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
201000,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201006,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
201015,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
201030,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
201060,4,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
201072,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201078,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
201087,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201099,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
201120,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201123,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
201144,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201150,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
201171,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
201214,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
201238,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
201244,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
201250,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201256,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
201304,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201307,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201310,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201313,4,b'\xc2\xa5',b'\xc2\xa5',1.0,1.0,1.0
201316,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201319,4,b'\xc2\xa7',b'',0.0,0.0,0.0
201322,4,b'\xc2\xa5',b'\xc2\xa7',0.0,0.0,0.0
201328,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201337,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201394,4,b'\xc2\xa5',b'',0.0,0.0,0.0
201424,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201445,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201484,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
201487,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
201490,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
201526,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201541,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
201556,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
201559,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201605,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201611,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201635,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
201674,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201680,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201701,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
201722,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201743,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201758,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201761,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201794,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
201797,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
201836,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
201842,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
201854,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
201879,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201882,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
201885,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201894,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
201921,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
201942,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202005,4,b'\xc2\xa5',b'\xc2\xa7',0.0,0.0,0.0
202035,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202039,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202044,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202047,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202059,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202068,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202089,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202110,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202137,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202182,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202211,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202256,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202259,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202271,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202388,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202397,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
202479,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202530,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202536,4,b'\xc2\xa5',b'',0.0,0.0,0.0
202542,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202548,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202551,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202563,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
202593,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
202596,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202602,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202611,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202620,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202632,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202638,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202656,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202686,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
202701,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
202731,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202737,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202755,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202785,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202803,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202818,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202821,4,b'\xc2\xa7',b'',0.0,0.0,0.0
202830,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202866,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202869,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
202884,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202893,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202896,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202899,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202905,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202920,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202926,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202935,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202938,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202968,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
202974,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202983,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202989,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
202995,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
202998,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
203013,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203016,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203019,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
203037,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203055,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
203061,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203076,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
203082,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203137,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
203149,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203155,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203158,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
203161,4,b'\xc2\xa2',b'\xc2\xa2',1.0,1.0,1.0
203173,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203206,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203221,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203254,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203257,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
203260,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
203281,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203287,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203290,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203293,4,b'\xc2\xa5',b'',0.0,0.0,0.0
203296,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
203305,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
203308,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203320,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203341,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203356,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203362,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203380,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
203386,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203395,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
203401,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
203404,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203407,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
203413,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203419,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
203440,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203468,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203492,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
203504,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203516,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
203528,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203531,4,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
203537,4,b'\xc2\xa5',b'\xc2\xa5',1.0,1.0,1.0
203549,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
203558,4,b'\xc2\xa2',b'\xc2\xa2',1.0,1.0,1.0
203594,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203606,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203630,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
203654,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
203666,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
203687,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
203699,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
203711,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
203720,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
203726,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
203732,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203738,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203744,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
203780,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203823,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
203829,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203832,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203835,4,b'\xc2\xa7',b'',0.0,0.0,0.0
203838,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
203841,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
203844,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
203847,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
203850,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203862,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203916,4,b'\xc2\xa2',b'\xc2\xa2',1.0,1.0,1.0
203931,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
203946,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
203949,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
203952,4,b'\xc2\xa2',b'\xc2\xa2',1.0,1.0,1.0
203958,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
203970,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204018,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204036,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204042,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
204045,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204051,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204054,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204069,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204075,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204090,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204099,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
204119,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204131,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204134,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204140,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204149,4,b'\xc2\xa5',b'\xc2\xa5',1.0,1.0,1.0
204155,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
204158,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
204197,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204200,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204203,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
204218,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
204278,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204284,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204293,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204308,4,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
204314,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
204329,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204332,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204338,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204379,4,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
204394,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204397,4,b'\xc2\xa5',b'\xc2\xa5',1.0,1.0,1.0
204400,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204421,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204442,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204472,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204484,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204496,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204505,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204535,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204541,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
204547,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204568,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204574,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204583,4,b'\xc2\xa2',b'\xc2\xa2',1.0,1.0,1.0
204586,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204589,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204592,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
204610,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204622,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204625,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204640,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204646,4,b'\xc2\xa5',b'',0.0,0.0,0.0
204649,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204655,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204661,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204670,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204676,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204679,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204685,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204700,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204712,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204721,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204724,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204736,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204742,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204766,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204793,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204808,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204838,4,b'\xc2\xa6',b'\xc2\xa4',0.0,0.0,0.0
204841,4,b'\xc2\xa4',b'\xc2\xa4',1.0,1.0,1.0
204847,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204859,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204885,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
204891,4,b'\xc2\xa7',b'\xc2\xa6',0.0,0.0,0.0
204894,4,b'\xc2\xa6',b'\xc2\xa6',1.0,1.0,1.0
